,P,ET,wy,sumP,D
2019-04-29,0.0,2.0123740215264183,2019,695.5544949214317,59.40722660886472
2019-04-30,0.0,1.9384497309197648,2019,695.5544949214317,61.34567633978448
2019-05-01,0.0,1.864525440313111,2019,695.5544949214317,63.21020178009759
2019-05-02,0.0,1.8967300636007824,2019,695.5544949214317,65.10693184369838
2019-05-03,0.0,1.9289346868884536,2019,695.5544949214317,67.03586653058683
2019-05-04,0.0,1.961139310176125,2019,695.5544949214317,68.99700584076295
2019-05-05,0.0,1.9933439334637963,2019,695.5544949214317,70.99034977422674
2019-05-06,0.0,2.0255485567514677,2019,695.5544949214317,73.01589833097822
2019-05-07,0.0,2.0577531800391387,2019,695.5544949214317,75.07365151101736
2019-05-08,0.0,2.08995780332681,2019,695.5544949214317,77.16360931434417
2019-05-09,0.0,2.1221624266144814,2019,695.5544949214317,79.28577174095865
2019-05-10,0.0,2.1275394447162426,2019,695.5544949214317,81.4133111856749
2019-05-11,0.0,2.1329164628180037,2019,695.5544949214317,83.5462276484929
2019-05-12,0.0,2.138293480919765,2019,695.5544949214317,85.68452112941267
2019-05-13,0.0,2.143670499021526,2019,695.5544949214317,87.8281916284342
2019-05-14,0.0,2.1490475171232872,2019,695.5544949214317,89.97723914555749
2019-05-15,0.0,2.1544245352250484,2019,695.5544949214317,92.13166368078254
2019-05-16,24.06568452113651,2.1598015533268096,2019,719.6201794425682,70.22578071297283
2019-05-17,0.14652849486763614,2.1651785714285707,2019,719.7667079374359,72.24443078953377
2019-05-18,0.0,2.292253546966731,2019,719.7667079374359,74.5366843365005
2019-05-19,18.118243667128173,2.419328522504892,2019,737.884951604564,58.837769191877214
2019-05-20,5.323222795298681,2.5464034980430523,2019,743.2081743998626,56.06094989462159
2019-05-21,1.3287513249896352,2.6734784735812127,2019,744.5369257248523,57.40567704321317
2019-05-22,0.24352331231758387,2.800553449119373,2019,744.7804490371699,59.96270718001496
2019-05-23,0.0,2.9276284246575335,2019,744.7804490371699,62.890335604672494
2019-05-24,0.0,3.0547034001956943,2019,744.7804490371699,65.94503900486819
2019-05-25,0.008860104047775345,3.1817783757338547,2019,744.7893091412177,69.11795727655428
2019-05-26,2.1202279378713103,3.2118306629158506,2019,746.909537079089,70.20956000159882
2019-05-27,2.343357572901434,3.2418829500978465,2019,749.2528946519905,71.10808537879522
2019-05-28,0.00031088084378159107,3.2719352372798425,2019,749.2532055328343,74.37970973523129
2019-05-29,0.0,3.301987524461839,2019,749.2532055328343,77.68169725969312
2019-05-30,0.0,3.332039811643835,2019,749.2532055328343,81.01373707133696
2019-05-31,7.780404046409489,3.3620920988258307,2019,757.0336095792437,76.5954251237533
2019-06-01,0.0,3.3921443860078266,2019,757.0336095792437,79.98756950976113
2019-06-02,0.0,3.4221966731898226,2019,757.0336095792437,83.40976618295095
2019-06-03,0.0,3.298487646771036,2019,757.0336095792437,86.70825382972198
2019-06-04,0.0,3.1747786203522494,2019,757.0336095792437,89.88303245007424
2019-06-05,0.0,3.0510695939334624,2019,757.0336095792437,92.9341020440077
2019-06-06,0.0,2.927360567514676,2019,757.0336095792437,95.86146261152238
2019-06-07,0.0,2.8036515410958893,2019,757.0336095792437,98.66511415261827
2019-06-08,0.0,2.6799425146771023,2019,757.0336095792437,101.34505666729538
2019-06-09,0.0,2.5562334882583158,2019,757.0336095792437,103.9012901555537
2019-06-10,0.0,2.432524461839529,2019,757.0336095792437,106.33381461739323
2019-06-11,0.0,2.2858855185909968,2019,757.0336095792437,108.61970013598423
2019-06-12,0.0,2.1392465753424648,2019,757.0336095792437,110.7589467113267
2019-06-13,0.0,1.9926076320939323,2019,757.0336095792437,112.75155434342064
2019-06-14,0.0,1.8459686888454003,2019,757.0336095792437,114.59752303226604
2019-06-15,0.0,1.699329745596868,2019,757.0336095792437,116.29685277786291
2019-06-16,0.0,1.5526908023483357,2019,757.0336095792437,117.84954358021125
2019-06-17,0.0,1.4060518590998035,2019,757.0336095792437,119.25559543931105
2019-06-18,0.0,1.2594129158512712,2019,757.0336095792437,120.51500835516232
2019-06-19,0.0,1.1973202054794514,2019,757.0336095792437,121.71232856064178
2019-06-20,0.0,1.1352274951076315,2019,757.0336095792437,122.84755605574941
2019-06-21,0.0,1.0731347847358115,2019,757.0336095792437,123.92069084048522
2019-06-22,0.0,1.0110420743639916,2019,757.0336095792437,124.9317329148492
2019-06-23,0.0,0.9489493639921718,2019,757.0336095792437,125.88068227884138
2019-06-24,0.0,0.8868566536203519,2019,757.0336095792437,126.76753893246173
2019-06-25,0.0,0.8247639432485321,2019,757.0336095792437,127.59230287571026
2019-06-26,0.0,0.7626712328767121,2019,757.0336095792437,128.35497410858696
2019-06-27,0.0,0.7659879525440312,2019,757.0336095792437,129.120962061131
2019-06-28,0.0,0.7693046722113501,2019,757.0336095792437,129.89026673334234
2019-06-29,0.0,0.7726213918786691,2019,757.0336095792437,130.662888125221
2019-06-30,0.0,0.7759381115459881,2019,757.0336095792437,131.438826236767
2019-07-01,0.0,0.7792548312133072,2019,757.0336095792437,132.2180810679803
2019-07-02,0.0,0.7825715508806261,2019,757.0336095792437,133.00065261886093
2019-07-03,0.0,0.7858882705479451,2019,757.0336095792437,133.78654088940888
2019-07-04,0.0,0.7892049902152641,2019,757.0336095792437,134.57574587962415
2019-07-05,0.0,0.7921480552837573,2019,757.0336095792437,135.3678939349079
2019-07-06,0.0,0.7950911203522504,2019,757.0336095792437,136.16298505526015
2019-07-07,0.0,0.7980341854207436,2019,757.0336095792437,136.96101924068088
2019-07-08,0.0,0.8009772504892367,2019,757.0336095792437,137.76199649117012
2019-07-09,0.0,0.8039203155577298,2019,757.0336095792437,138.56591680672784
2019-07-10,0.0,0.806863380626223,2019,757.0336095792437,139.37278018735407
2019-07-11,0.0,0.809806445694716,2019,757.0336095792437,140.18258663304877
2019-07-12,0.0,0.8127495107632092,2019,757.0336095792437,140.99533614381198
2019-07-13,0.0,0.8069587818003913,2019,757.0336095792437,141.8022949256124
2019-07-14,0.0,0.8011680528375732,2019,757.0336095792437,142.60346297844995
2019-07-15,0.0,0.7953773238747552,2019,757.0336095792437,143.39884030232471
2019-07-16,0.0,0.7895865949119372,2019,757.0336095792437,144.18842689723664
2019-07-17,0.0,0.7837958659491192,2019,757.0336095792437,144.97222276318575
2019-07-18,0.0,0.7780051369863012,2019,757.0336095792437,145.75022790017206
2019-07-19,0.0,0.7722144080234832,2019,757.0336095792437,146.52244230819554
2019-07-20,0.0,0.7664236790606652,2019,757.0336095792437,147.2888659872562
2019-07-21,0.0,0.7649360934442269,2019,757.0336095792437,148.05380208070042
2019-07-22,0.0,0.7634485078277885,2019,757.0336095792437,148.8172505885282
2019-07-23,0.0,0.7619609222113501,2019,757.0336095792437,149.57921151073955
2019-07-24,0.0,0.7604733365949118,2019,757.0336095792437,150.33968484733447
2019-07-25,0.0,0.7589857509784734,2019,757.0336095792437,151.09867059831294
2019-07-26,0.0,0.7574981653620351,2019,757.0336095792437,151.85616876367496
2019-07-27,0.0,0.7560105797455967,2019,757.0336095792437,152.61217934342056
2019-07-28,0.0,0.7545229941291584,2019,757.0336095792437,153.36670233754973
2019-07-29,0.0,0.7567646159491191,2019,757.0336095792437,154.12346695349885
2019-07-30,0.0,0.75900623776908,2019,757.0336095792437,154.88247319126793
2019-07-31,0.0,0.7612478595890408,2019,757.0336095792437,155.64372105085698
2019-08-01,0.0,0.7634894814090016,2019,757.0336095792437,156.407210532266
2019-08-02,0.0,0.7657311032289625,2019,757.0336095792437,157.17294163549496
2019-08-03,0.0,0.7679727250489233,2019,757.0336095792437,157.9409143605439
2019-08-04,0.0,0.7702143468688842,2019,757.0336095792437,158.7111287074128
2019-08-05,0.0,0.772455968688845,2019,757.0336095792437,159.48358467610163
2019-08-06,0.0,0.7711264677103714,2019,757.0336095792437,160.254711143812
2019-08-07,0.0,0.7697969667318979,2019,757.0336095792437,161.02450811054388
2019-08-08,0.0,0.7684674657534243,2019,757.0336095792437,161.7929755762973
2019-08-09,0.0,0.7671379647749508,2019,757.0336095792437,162.56011354107224
2019-08-10,0.0,0.7658084637964772,2019,757.0336095792437,163.32592200486872
2019-08-11,0.0,0.7644789628180035,2019,757.0336095792437,164.09040096768672
2019-08-12,0.0,0.76314946183953,2019,757.0336095792437,164.85355042952625
2019-08-13,0.0,0.7618199608610564,2019,757.0336095792437,165.6153703903873
2019-08-14,0.0,0.7577935420743637,2019,757.0336095792437,166.37316393246167
2019-08-15,0.0,0.7537671232876709,2019,757.0336095792437,167.12693105574934
2019-08-16,0.0,0.7497407045009782,2019,757.0336095792437,167.8766717602503
2019-08-17,0.0,0.7457142857142856,2019,757.0336095792437,168.6223860459646
2019-08-18,0.0,0.7416878669275928,2019,757.0336095792437,169.3640739128922
2019-08-19,0.0,0.7376614481409001,2019,757.0336095792437,170.1017353610331
2019-08-20,0.0,0.7336350293542073,2019,757.0336095792437,170.8353703903873
2019-08-21,0.0,0.7296086105675146,2019,757.0336095792437,171.56497900095482
2019-08-22,0.0,0.7088918786692758,2019,757.0336095792437,172.2738708796241
2019-08-23,0.0,0.6881751467710371,2019,757.0336095792437,172.96204602639514
2019-08-24,0.0,0.6674584148727983,2019,757.0336095792437,173.62950444126795
2019-08-25,0.0,0.6467416829745596,2019,757.0336095792437,174.2762461242425
2019-08-26,0.0,0.6260249510763207,2019,757.0336095792437,174.90227107531882
2019-08-27,0.0,0.605308219178082,2019,757.0336095792437,175.5075792944969
2019-08-28,0.0,0.5845914872798432,2019,757.0336095792437,176.09217078177676
2019-08-29,0.0,0.5638747553816045,2019,757.0336095792437,176.65604553715835
2019-08-30,0.0,0.5569214774951075,2019,757.0336095792437,177.21296701465346
2019-08-31,0.0,0.5499681996086104,2019,757.0336095792437,177.76293521426206
2019-09-01,0.0,0.5430149217221134,2019,757.0336095792437,178.30595013598418
2019-09-02,0.0,0.5360616438356163,2019,757.0336095792437,178.84201177981979
2019-09-03,0.0,0.5291083659491193,2019,757.0336095792437,179.3711201457689
2019-09-04,0.0,0.5221550880626222,2019,757.0336095792437,179.89327523383153
2019-09-05,0.0,0.5152018101761252,2019,757.0336095792437,180.40847704400767
2019-09-06,0.0,0.5082485322896282,2019,757.0336095792437,180.9167255762973
2019-09-07,0.0,0.5157048067514677,2019,757.0336095792437,181.43243038304877
2019-09-08,0.0,0.5231610812133072,2019,757.0336095792437,181.95559146426208
2019-09-09,0.0,0.5306173556751467,2019,757.0336095792437,182.48620881993722
2019-09-10,0.0,0.5380736301369862,2019,757.0336095792437,183.0242824500742
2019-09-11,0.0,0.5455299045988258,2019,757.0336095792437,183.56981235467302
2019-09-12,0.0,0.5529861790606653,2019,757.0336095792437,184.1227985337337
2019-09-13,0.0,0.5604424535225048,2019,757.0336095792437,184.6832409872562
2019-09-14,0.0,0.5678987279843443,2019,757.0336095792437,185.25113971524056
2019-09-15,0.0,0.5504130993150683,2019,757.0336095792437,185.80155281455563
2019-09-16,0.0,0.5329274706457924,2019,757.0336095792437,186.33448028520144
2019-09-17,1.4452487020294904,0.5154418419765165,2019,758.4788582812732,185.40467342514847
2019-09-18,0.0,0.4979562133072406,2019,758.4788582812732,185.90262963845572
2019-09-19,0.34454404844521247,0.48047058463796466,2019,758.8234023297184,186.03855617464848
2019-09-20,0.0,0.4629849559686887,2019,758.8234023297184,186.50154113061717
2019-09-21,0.0,0.4454993272994128,2019,758.8234023297184,186.9470404579166
2019-09-22,0.0,0.4280136986301369,2019,758.8234023297184,187.37505415654672
2019-09-23,0.0,0.41884387230919756,2019,758.8234023297184,187.79389802885592
2019-09-24,0.0,0.40967404598825824,2019,758.8234023297184,188.20357207484417
2019-09-25,0.0,0.4005042196673189,2019,758.8234023297184,188.6040762945115
2019-09-26,0.0,0.39133439334637954,2019,758.8234023297184,188.99541068785786
2019-09-27,0.0,0.3821645670254402,2019,758.8234023297184,189.37757525488328
2019-09-28,0.0,0.3729947407045009,2019,758.8234023297184,189.7505699955878
2019-09-29,0.0,0.36382491438356157,2019,758.8234023297184,190.11439490997137
2019-09-30,0.0,0.35465508806262225,2019,758.8234023297184,190.469049998034
2019-10-01,0.0,0.3517847969667318,2020,0.0,190.82083479500074
2019-10-02,0.0,0.34891450587084144,2020,0.0,191.1697493008716
2019-10-03,0.0,0.346044214774951,2020,0.0,191.51579351564655
2019-10-04,0.0,0.34317392367906063,2020,0.0,191.85896743932562
2019-10-05,0.0,0.3403036325831702,2020,0.0,192.19927107190878
2019-10-06,0.0,0.33743334148727977,2020,0.0,192.53670441339605
2019-10-07,0.0,0.3345630503913894,2020,0.0,192.87126746378743
2019-10-08,0.0,0.33169275929549896,2020,0.0,193.20296022308293
2019-10-09,0.0,0.32610108855185904,2020,0.0,193.5290613116348
2019-10-10,0.0,0.3205094178082191,2020,0.0,193.849570729443
2019-10-11,0.0,0.3149177470645792,2020,0.0,194.1644884765076
2019-10-12,0.0,0.3093260763209392,2020,0.0,194.47381455282851
2019-10-13,0.0,0.3037344055772993,2020,0.0,194.77754895840582
2019-10-14,0.0,0.2981427348336594,2020,0.0,195.07569169323946
2019-10-15,0.0,0.29255106409001946,2020,0.0,195.36824275732948
2019-10-16,0.0,0.28695939334637954,2020,0.0,195.65520215067588
2019-10-17,0.0,0.2835402397260273,2020,0.0,195.9387423904019
2019-10-18,0.0,0.28012108610567504,2020,0.0,196.21886347650758
2019-10-19,0.0,0.2767019324853228,2020,0.0,196.4955654089929
2019-10-20,0.0,0.27328277886497054,2020,0.0,196.76884818785786
2019-10-21,0.0,0.2698636252446183,2020,0.0,197.03871181310248
2019-10-22,0.0,0.2664444716242661,2020,0.0,197.30515628472673
2019-10-23,0.0,0.2630253180039138,2020,0.0,197.56818160273065
2019-10-24,0.0,0.2596061643835616,2020,0.0,197.82778776711422
2019-10-25,0.0,0.2524208047945205,2020,0.0,198.08020857190874
2019-10-26,0.0,0.2452354452054794,2020,0.0,198.32544401711422
2019-10-27,0.0,0.2380500856164383,2020,0.0,198.56349410273066
2019-10-28,0.0,0.23086472602739722,2020,0.0,198.79435882875805
2019-10-29,0.0,0.22367936643835612,2020,0.0,199.0180381951964
2019-10-30,0.0,0.21649400684931502,2020,0.0,199.2345322020457
2019-10-31,0.0,0.20930864726027393,2020,0.0,199.44384084930599
2019-11-01,0.0,0.20212328767123283,2020,0.0,199.64596413697723
2019-11-02,0.0,0.1950672700587084,2020,0.0,199.84103140703593
2019-11-03,0.0,0.1880112524461839,2020,0.0,200.02904265948212
2019-11-04,0.0,0.18095523483365947,2020,0.0,200.20999789431576
2019-11-05,0.0,0.173899217221135,2020,0.0,200.3838971115369
2019-11-06,0.0,0.16684319960861055,2020,0.0,200.55074031114552
2019-11-07,0.0,0.1597871819960861,2020,0.0,200.7105274931416
2019-11-08,0.0,0.15273116438356166,2020,0.0,200.86325865752517
2019-11-09,0.0,0.14567514677103718,2020,0.0,201.0089338042962
2019-11-10,0.0,0.14560451320939333,2020,0.0,201.1545383175056
2019-11-11,0.0,0.1455338796477495,2020,0.0,201.30007219715336
2019-11-12,0.0,0.14546324608610567,2020,0.0,201.44553544323946
2019-11-13,0.0,0.1453926125244618,2020,0.0,201.59092805576392
2019-11-14,0.0,0.14532197896281795,2020,0.0,201.73625003472674
2019-11-15,0.0,0.14525134540117413,2020,0.0,201.8815013801279
2019-11-16,0.0,0.1451807118395303,2020,0.0,202.02668209196744
2019-11-17,0.0,0.14511007827788644,2020,0.0,202.17179217024534
2019-11-18,0.0,0.15752507338551852,2020,0.0,202.32931724363087
2019-11-19,0.0,0.16994006849315063,2020,0.0,202.49925731212403
2019-11-20,0.0,0.1823550636007827,2020,0.0,202.68161237572482
2019-11-21,0.0,0.1947700587084148,2020,0.0,202.87638243443325
2019-11-22,0.0,0.2071850538160469,2020,0.0,203.0835674882493
2019-11-23,0.0,0.219600048923679,2020,0.0,203.30316753717295
2019-11-24,0.0,0.23201504403131107,2020,0.0,203.53518258120425
2019-11-25,0.0,0.24443003913894318,2020,0.0,203.7796126203432
2019-11-26,0.0,0.251695205479452,2020,0.0,204.03130782582264
2019-11-27,13.428652733718796,0.2589603718199608,2020,13.428652733718796,190.8616154639238
2019-11-28,0.4344456001266914,0.26622553816046957,2020,13.863098333845487,190.6933954019576
2019-11-29,0.36248185543507494,0.2734907045009784,2020,14.225580189280562,190.60440425102348
2019-11-30,0.0,0.28075587084148723,2020,14.225580189280562,190.88516012186497
2019-12-01,27.084622150875745,0.288021037181996,2020,41.31020234015631,164.08855900817122
2019-12-02,27.867004532888146,0.2952862035225048,2020,69.17720687304445,136.51684067880558
2019-12-03,5.5656839751209,0.3025513698630136,2020,74.74289084816536,131.2537080735477
2019-12-04,0.3812124332306916,0.30949149951076316,2020,75.12410328139605,131.18198713982778
2019-12-05,2.5553730361819884,0.31643162915851264,2020,77.67947631757804,128.9430457328043
2019-12-06,0.8268963611187712,0.3233717588062622,2020,78.5063726786968,128.4395211304918
2019-12-07,12.607885924027993,0.3303118884540117,2020,91.1142586027248,116.16194709491783
2019-12-08,14.430414486425528,0.33725201810176125,2020,105.54467308915034,102.06878462659407
2019-12-09,0.4464300491031587,0.3441921477495108,2020,105.9911031382535,101.96654672524042
2019-12-10,0.0,0.3511322773972603,2020,105.9911031382535,102.31767900263768
2019-12-11,4.430108823924486,0.3580724070450098,2020,110.42121196217798,98.2456425857582
2019-12-12,8.082347111380779,0.35341456702544033,2020,118.50355907355876,90.51671004140286
2019-12-13,0.5465388523482289,0.34875672700587085,2020,119.050097925907,90.3189279160605
2019-12-14,1.7979378101121575,0.34409888698630137,2020,120.84803573601916,88.86508899293464
2019-12-15,0.17776165975962277,0.3394410469667319,2020,121.02579739577878,89.02676838014176
2019-12-16,0.0,0.3347832069471624,2020,121.02579739577878,89.36155158708893
2019-12-17,0.0,0.3301253669275929,2020,121.02579739577878,89.69167695401651
2019-12-18,1.6891658028172705,0.32546752690802344,2020,122.71496319859605,88.32797867810727
2019-12-19,7.74029016494751,0.32080968688845396,2020,130.45525336354356,80.90849820004821
2019-12-20,0.42549223248205037,0.32123318248532284,2020,130.8807455960256,80.80423915005149
2019-12-21,0.0,0.3216566780821917,2020,130.8807455960256,81.12589582813368
2019-12-22,0.6809844590839327,0.3220801736790606,2020,131.56173005510954,80.7669915427288
2019-12-23,9.336072926694248,0.32250366927592944,2020,140.89780298180378,71.75342228531048
2019-12-24,0.0,0.3229271648727983,2020,140.89780298180378,72.07634945018327
2019-12-25,0.9384818741076969,0.3233506604696672,2020,141.8362848559115,71.46121823654525
2019-12-26,2.1520518725400146,0.3237741560665361,2020,143.98833672845151,69.63294052007177
2019-12-27,0.0,0.324197651663405,2020,143.98833672845151,69.95713817173518
2019-12-28,0.0,0.29661594911937367,2020,143.98833672845151,70.25375412085455
2019-12-29,0.0,0.26903424657534236,2020,143.98833672845151,70.5227883674299
2019-12-30,7.449492242052148,0.24145254403131108,2020,151.43782897050366,63.314748669409056
2019-12-31,0.0,0.2138708414872798,2020,151.43782897050366,63.528619510896334
2020-01-01,0.0,0.1862891389432485,2020,151.43782897050366,63.714908649839586
2020-01-02,0.004290155429450959,0.20994740704500975,2020,151.44211912593312,63.92056590145514
2020-01-03,0.0,0.233605675146771,2020,151.44211912593312,64.15417157660191
2020-01-04,0.35415026236692243,0.25726394324853225,2020,151.79626938830003,64.05728525748351
2020-01-05,0.43301553985615465,0.2809222113502935,2020,152.22928492815618,63.90519192897765
2020-01-06,0.0,0.30458047945205474,2020,152.22928492815618,64.2097724084297
2020-01-07,0.0,0.328238747553816,2020,152.22928492815618,64.53801115598351
2020-01-08,0.42969947713644396,0.35189701565557724,2020,152.6589844052926,64.46020869450264
2020-01-09,2.7845389188262466,0.3755552837573385,2020,155.44352332411887,62.05122505943373
2020-01-10,1.4541140269739021,0.3874920499021526,2020,156.89763735109278,60.984603082361986
2020-01-11,0.5554093261456859,0.3994288160469667,2020,157.45304667723846,60.828622572263264
2020-01-12,0.0,0.41136558219178077,2020,157.45304667723846,61.23998815445504
2020-01-13,0.3402072540218966,0.42330234833659486,2020,157.79325393126035,61.32308324876974
2020-01-14,0.7512486966162765,0.43523911448140895,2020,158.54450262787662,61.007073666634874
2020-01-15,0.0,0.44717588062622304,2020,158.54450262787662,61.4542495472611
2020-01-16,1.326056983186791,0.45911264677103714,2020,159.8705596110634,60.587305210845344
2020-01-17,10.991135088273282,0.47104941291585123,2020,170.86169469933668,50.067219535487915
2020-01-18,0.2957409385572443,0.5035705112524461,2020,171.1574356378939,50.27504910818312
2020-01-19,0.0,0.536091609589041,2020,171.1574356378939,50.81114071777216
2020-01-20,0.0,0.5686127079256359,2020,171.1574356378939,51.3797534256978
2020-01-21,0.5028445555447297,0.6011338062622309,2020,171.66028019343864,51.4780426764153
2020-01-22,3.2436114358160784,0.6336549045988258,2020,174.90389162925473,48.86808614519805
2020-01-23,0.0,0.6661760029354207,2020,174.90389162925473,49.53426214813347
2020-01-24,0.48494301497009745,0.6986971012720156,2020,175.38883464422483,49.74801623443539
2020-01-25,0.0,0.7312181996086105,2020,175.38883464422483,50.479234434044
2020-01-26,12.129393735697851,0.7361004770058707,2020,187.51822837992268,39.08594117535202
2020-01-27,0.9013885834056478,0.740982754403131,2020,188.4196169633283,38.925535346349506
2020-01-28,0.14692746021741412,0.7458650318003912,2020,188.56654442354574,39.524472917932485
2020-01-29,0.2593886009152071,0.7507473091976515,2020,188.82593302446094,40.01583162621493
2020-01-30,0.0,0.7556295865949118,2020,188.82593302446094,40.77146121280985
2020-01-31,0.0,0.760511863992172,2020,188.82593302446094,41.53197307680202
2020-02-01,0.0,0.7653941413894323,2020,188.82593302446094,42.297367218191454
2020-02-02,0.0,0.7702764187866925,2020,188.82593302446094,43.06764363697815
2020-02-03,0.0,0.8023642367906064,2020,188.82593302446094,43.870007873768756
2020-02-04,0.0,0.8344520547945203,2020,188.82593302446094,44.704459928563274
2020-02-05,0.0,0.8665398727984343,2020,188.82593302446094,45.57099980136171
2020-02-06,0.0,0.8986276908023481,2020,188.82593302446094,46.46962749216406
2020-02-07,0.0,0.930715508806262,2020,188.82593302446094,47.40034300097032
2020-02-08,0.0,0.9628033268101759,2020,188.82593302446094,48.36314632778049
2020-02-09,0.0,0.9948911448140898,2020,188.82593302446094,49.35803747259458
2020-02-10,0.0,1.0269789628180037,2020,188.82593302446094,50.38501643541259
2020-02-11,0.0,1.0228968933463793,2020,188.82593302446094,51.407913328758966
2020-02-12,0.0,1.0188148238747552,2020,188.82593302446094,52.42672815263372
2020-02-13,0.0,1.014732754403131,2020,188.82593302446094,53.441460907036856
2020-02-14,0.0,1.0106506849315067,2020,188.82593302446094,54.45211159196836
2020-02-15,0.0,1.0065686154598823,2020,188.82593302446094,55.458680207428245
2020-02-16,0.0,1.0024865459882581,2020,188.82593302446094,56.4611667534165
2020-02-17,0.0,0.9984044765166339,2020,188.82593302446094,57.45957122993313
2020-02-18,0.0,0.9943224070450096,2020,188.82593302446094,58.453893636978144
2020-02-19,0.0,0.9425464774951074,2020,188.82593302446094,59.39644011447325
2020-02-20,0.0,0.8907705479452053,2020,188.82593302446094,60.28721066241845
2020-02-21,0.0,0.8389946183953032,2020,188.82593302446094,61.12620528081376
2020-02-22,0.0,0.787218688845401,2020,188.82593302446094,61.913423969659156
2020-02-23,0.0,0.7354427592954988,2020,188.82593302446094,62.64886672895466
2020-02-24,0.0,0.6836668297455968,2020,188.82593302446094,63.332533558700256
2020-02-25,0.0,0.6318909001956946,2020,188.82593302446094,63.96442445889595
2020-02-26,0.0,0.5801149706457924,2020,188.82593302446094,64.54453942954174
2020-02-27,0.0,0.5832402764187865,2020,188.82593302446094,65.12777970596053
2020-02-28,0.0,0.5863655821917807,2020,188.82593302446094,65.71414528815231
2020-02-29,0.0,0.5894908879647748,2020,188.82593302446094,66.30363617611708
2020-03-01,0.0,0.592616193737769,2020,188.82593302446094,66.89625236985485
2020-03-02,0.0,0.595741499510763,2020,188.82593302446094,67.49199386936561
2020-03-03,0.0,0.5988668052837571,2020,188.82593302446094,68.09086067464938
2020-03-04,0.0,0.6019921110567513,2020,188.82593302446094,68.69285278570612
2020-03-05,0.0,0.6051174168297454,2020,188.82593302446094,69.29797020253586
2020-03-06,0.0,0.6397991071428569,2020,188.82593302446094,69.93776930967873
2020-03-07,0.34854403941124834,0.6744807974559686,2020,189.1744770638722,70.26370606772345
2020-03-08,0.707419708911619,0.7091624877690801,2020,189.88189677278382,70.26544884658091
2020-03-09,0.29558031492591524,0.7438441780821916,2020,190.17747708770975,70.71371270973718
2020-03-10,0.0,0.7785258683953032,2020,190.17747708770975,71.49223857813249
2020-03-11,0.0,0.8132075587084148,2020,190.17747708770975,72.3054461368409
2020-03-12,0.0,0.8478892490215264,2020,190.17747708770975,73.15333538586242
2020-03-13,0.0,0.8825709393346379,2020,190.17747708770975,74.03590632519706
2020-03-14,0.4079015522114354,0.9280910591976517,2020,190.58537863992117,74.55609583218327
2020-03-15,4.547139815098263,0.9736111790606653,2020,195.13251845501944,70.98256719614568
2020-03-16,1.9525025774160198,1.019131298923679,2020,197.08502103243546,70.04919591765334
2020-03-17,2.612414505815259,1.0646514187866927,2020,199.69743553825072,68.50143283062476
2020-03-18,4.0378705059308455,1.1101715386497064,2020,203.73530604418156,65.57373386334362
2020-03-19,0.17719170744554985,1.15569165851272,2020,203.91249775162711,66.55223381441078
2020-03-20,0.0,1.2012117783757337,2020,203.91249775162711,67.75344559278652
2020-03-21,0.0,1.2467318982387474,2020,203.91249775162711,69.00017749102527
2020-03-22,0.0,1.2752238258317024,2020,203.91249775162711,70.27540131685697
2020-03-23,0.0,1.3037157534246573,2020,203.91249775162711,71.57911707028163
2020-03-24,0.2301813452818233,1.3322076810176124,2020,204.14267909690895,72.68114340601741
2020-03-25,2.8809533304501076,1.3606996086105674,2020,207.02363242735905,71.16088968417787
2020-03-26,1.5088393712908492,1.3891915362035223,2020,208.5324717986499,71.04124184909055
2020-03-27,0.0,1.4176834637964775,2020,208.5324717986499,72.45892531288703
2020-03-28,0.0,1.4461753913894324,2020,208.5324717986499,73.90510070427646
2020-03-29,1.562704651466923,1.4746673189823873,2020,210.09517645011684,73.81706337179193
2020-03-30,0.5728549145046293,1.5480369373776905,2020,210.66803136462147,74.79224539466499
2020-03-31,0.0,1.6214065557729938,2020,210.66803136462147,76.41365195043798
2020-04-01,0.0,1.6947761741682972,2020,210.66803136462147,78.10842812460628
2020-04-02,0.0,1.7681457925636004,2020,210.66803136462147,79.87657391716988
2020-04-03,0.0,1.8415154109589036,2020,210.66803136462147,81.71808932812878
2020-04-04,0.0,1.914885029354207,2020,210.66803136462147,83.632974357483
2020-04-05,10.149803398804343,1.9882546477495102,2020,220.81783476342582,75.47142560642816
2020-04-06,5.517621643184997,2.0616242661448134,2020,226.33545640661083,72.01542822938798
2020-04-07,0.25732642118794935,2.0198306017612517,2020,226.59278282779877,73.77793240996128
2020-04-08,0.0,1.97803693737769,2020,226.59278282779877,75.75596934733898
2020-04-09,0.0,1.9362432729941286,2020,226.59278282779877,77.69221262033311
2020-04-10,0.41116579703098755,1.8944496086105669,2020,227.00394862482975,79.17549643191269
2020-04-11,0.0,1.8526559442270052,2020,227.00394862482975,81.0281523761397
2020-04-12,0.0,1.8108622798434437,2020,227.00394862482975,82.83901465598315
2020-04-13,0.03229015537928501,1.769068615459882,2020,227.03623878020903,84.57579311606375
2020-04-14,0.0,1.7272749510763203,2020,227.03623878020903,86.30306806714007
2020-04-15,0.0,1.6969456335616433,2020,227.03623878020903,88.00001370070171
2020-04-16,0.0,1.6666163160469663,2020,227.03623878020903,89.66663001674868
2020-04-17,0.0,1.6362869985322892,2020,227.03623878020903,91.30291701528097
2020-04-18,0.0,1.6059576810176122,2020,227.03623878020903,92.90887469629858
